Date,DOW,EUR,NASDAQ,NIKKEI,NYSE,S&P,SHZ,SSE
2021-04-27,33984.93,1231.619995,14090.219727,28991.890625,16273.30957,4186.72,14264.080078,3442.610107
2021-04-26,33981.57,1233.609985,14138.780273,29126.230469,16241.209961,4187.62,14224.450195,3441.169922
2021-04-23,34043.49,1231.790039,14016.80957,29020.630859,16206.0,4180.17,14351.860352,3474.169922
2021-04-22,33815.9,1232.349976,13818.410156,29188.169922,16030.620117,4134.98,14209.44043,3465.110107
2021-04-21,34137.31,1222.170044,13950.219727,28508.550781,16121.610352,4173.42,14151.150391,3472.929932
2021-04-20,33821.3,1210.150024,13786.269531,29100.380859,15944.610352,4134.94,14101.900391,3472.939941
2021-04-19,34077.63,1233.339966,13914.769531,29685.369141,16107.55957,4163.26,14117.799805,3477.550049
2021-04-16,34200.67,1234.77002,14052.339844,29683.369141,16186.290039,4185.47,13720.740234,3426.620117
2021-04-15,34035.99,1227.189941,14038.759766,29642.689453,16116.849609,4170.42,13680.269531,3398.98999
2021-04-14,33730.89,1221.599976,13857.839844,29620.990234,16000.150391,4124.66,13738.0,3416.719971
2021-04-13,33677.27,1216.079956,13996.099609,29751.609375,15962.339844,4141.59,13528.30957,3396.469971
2021-04-12,33745.4,1212.209961,13850.0,29538.730469,15977.459961,4127.99,13495.719727,3412.949951
2021-04-09,33800.6,1217.160034,13900.19043,29768.060547,15956.370117,4128.8,13813.30957,3450.679932
2021-04-08,33503.57,1217.579956,13829.30957,29708.980469,15886.55957,4097.17,13989.94043,3482.550049
2021-04-07,33446.26,1209.709961,13688.839844,29730.789063,15838.849609,4079.95,13979.30957,3479.629883
2021-04-06,33430.24,1212.689941,13698.379883,29696.630859,15877.959961,4073.94,14083.339844,3482.969971
2021-04-05,33527.19,,13705.589844,30089.25,15870.339844,4077.91,,
2021-04-01,33153.21,1206.439941,13480.110352,29388.869141,15751.700195,4019.87,13979.69043,3466.330078
2021-03-31,32981.55,1195.050049,13246.870117,29178.800781,15601.740234,3972.89,13778.669922,3441.909912
2021-03-30,33066.96,1198.75,13045.389648,29432.699219,15626.110352,3958.55,13888.44043,3456.679932
2021-03-29,33171.37,1187.949951,13059.650391,29384.519531,15611.879883,3971.09,13771.259766,3435.300049
2021-03-26,33072.88,1184.050049,13138.730469,29176.699219,15682.540039,3974.54,13769.679688,3418.326904
2021-03-25,32619.48,1173.030029,12977.679688,28729.880859,15410.370117,3909.52,13421.160156,3363.590088
2021-03-24,32420.06,1173.25,12961.889648,28405.519531,15276.55957,3889.14,13407.349609,3367.060059
2021-03-23,32423.15,1172.469971,13227.700195,28995.919922,15346.530273,3910.52,13607.269531,3411.51001
2021-03-22,32731.2,1175.469971,13377.540039,29174.150391,15551.55957,3940.59,13760.969727,3443.439941
2021-03-19,32627.97,1176.569946,13215.240234,29792.050781,15562.259766,3913.1,13606.0,3404.659912
2021-03-18,32862.3,1184.469971,13116.169922,30216.75,15589.089844,3915.46,13963.919922,3463.068115
2021-03-17,33015.37,1183.439941,13525.200195,29914.330078,15731.150391,3974.12,13809.769531,3445.551025
2021-03-16,32825.95,1184.319946,13471.570313,29921.089844,15669.299805,3962.71,13642.950195,3446.73291
2021-03-15,32953.46,1179.339966,13459.709961,29766.970703,15775.5,3968.94,13520.070313,3419.949951
2021-03-12,32778.64,1179.420044,13319.860352,29717.830078,15715.209961,3943.34,13897.030273,3453.080078
2021-03-11,32485.59,1183.27002,13398.669922,29211.640625,15648.0,3939.34,13866.370117,3436.830078
2021-03-10,32297.02,1173.01001,13068.830078,29036.560547,15521.839844,3898.81,13563.339844,3357.73999
2021-03-09,31832.74,1163.109985,13073.820313,29027.939453,15375.629883,3875.44,13475.719727,3359.290039
2021-03-08,31802.44,1153.140015,12609.160156,28743.25,15288.379883,3821.35,13863.80957,3421.409912
2021-03-05,31496.3,1133.329956,12920.150391,28864.320313,15251.830078,3841.94,14412.30957,3501.987061
2021-03-04,30924.14,1144.449951,12723.469727,28930.109375,14959.410156,3768.47,14416.05957,3503.48999
2021-03-03,31270.09,1147.530029,12997.75,29559.099609,15199.19043,3819.72,14932.389648,3576.899902
2021-03-02,31391.52,1144.609985,13358.790039,29408.169922,15277.019531,3870.29,14751.120117,3508.591064
2021-03-01,31535.51,1144.02002,13588.830078,29663.5,15327.769531,3901.82,14857.339844,3551.399902
2021-02-26,30932.37,1123.079956,13192.349609,28966.009766,15010.469727,3811.15,14507.450195,3509.080078
2021-02-25,31402.01,1141.97998,13119.429688,30168.269531,15206.669922,3829.34,14828.799805,3585.050049
2021-02-24,31961.86,1146.630005,13597.969727,29671.699219,15539.419922,3925.43,14870.660156,3564.080078
2021-02-23,31537.35,1145.040039,13465.200195,,15359.129883,3881.37,15243.25,3636.360107
2021-02-22,31521.69,1148.140015,13533.049805,30156.029297,15340.469727,3876.5,15336.950195,3642.439941
2021-02-19,31494.32,1154.790039,13874.459961,30017.919922,15362.69043,3906.71,15823.110352,3696.167969
2021-02-18,31493.34,1147.069946,13865.360352,30236.089844,15290.639648,3913.97,15767.44043,3675.356934
2021-02-17,31613.02,1156.119995,13965.490234,30292.189453,15402.589844,3931.33,,
2021-02-16,31522.75,1161.150024,14047.5,30467.75,15423.019531,3932.59,,
2021-02-12,31458.4,1147.599976,14095.469727,29520.070313,15369.599609,3934.83,,
2021-02-11,31430.7,1138.5,14025.769531,,15297.089844,3916.38,,
2021-02-10,31437.8,1134.180054,13972.530273,29562.929688,15273.900391,3909.88,15962.25,3655.087891
2021-02-09,31375.83,1138.0,14007.700195,29505.929688,15244.400391,3911.23,15630.570313,3603.489014
2021-02-08,31385.76,1136.560059,13987.639648,29388.5,15226.610352,3915.59,15269.629883,3532.447021
2021-02-05,31148.24,1132.930054,13856.299805,28779.189453,15069.599609,3886.83,15007.299805,3496.330078
2021-02-04,31055.86,1126.73999,13777.740234,28341.949219,14975.429688,3871.74,15105.94043,3501.858887
2021-02-03,30723.6,1121.089966,13610.540039,28646.5,14839.05957,3830.17,15233.150391,3517.308105
2021-02-02,30687.48,1119.530029,13612.780273,28362.169922,14768.580078,3826.31,15335.660156,3533.685059
2021-02-01,30211.91,1100.98999,13403.389648,28091.050781,14596.179688,3773.86,15024.240234,3505.283936
2021-01-29,29982.62,1085.380005,13070.69043,27663.390625,14397.200195,3714.24,14821.990234,3483.069092
2021-01-28,30603.36,1106.680054,13337.160156,28197.419922,14669.519531,3787.38,14913.209961,3505.176025
2021-01-27,30303.17,1098.48999,13270.599609,28635.210938,14487.730469,3750.77,15413.839844,3573.340088
2021-01-26,30937.04,1115.660034,13626.05957,28546.179688,14867.370117,3849.62,15352.419922,3569.428955
2021-01-25,30960.0,1110.130005,13635.990234,28822.289063,14935.290039,3855.36,15710.19043,3624.238037
2021-01-22,30996.98,1123.640015,13543.05957,28631.449219,14951.839844,3841.47,15628.730469,3606.75
2021-01-21,31176.01,1129.319946,13530.910156,28756.859375,15019.049805,3853.07,15520.599609,3621.263916
2021-01-20,31188.38,1130.550049,13457.25,28523.259766,15097.280273,3851.85,15223.360352,3583.092041
2021-01-19,30930.52,1122.180054,13197.179688,28633.460938,14987.339844,3798.91,15003.990234,3566.379883
2021-01-15,30814.26,1121.800049,12998.5,28519.179688,14894.169922,3768.25,15031.700195,3566.37793
2021-01-14,30991.52,1133.199951,13112.639648,28698.259766,15044.379883,3795.54,15070.129883,3565.905029
2021-01-13,31060.47,1123.609985,13128.950195,28456.589844,14983.610352,3809.84,15365.429688,3598.6521
2021-01-12,31068.69,1122.560059,13072.429688,28164.339844,15010.290039,3801.19,15460.030273,3608.340088
2021-01-11,31008.69,1124.290039,13036.429688,,14937.959961,3799.61,15115.379883,3531.498047
2021-01-08,31097.97,1132.099976,13201.980469,28139.029297,14966.830078,3824.68,15319.290039,3570.110107
2021-01-07,31041.13,1122.130005,13067.480469,27490.130859,14928.75,3803.79,15356.400391,3576.205078
2021-01-06,30829.4,1120.22998,12740.790039,27055.939453,14788.839844,3748.14,15187.610352,3550.876953
2021-01-05,30391.6,1109.560059,12818.959961,27158.630859,14536.530273,3726.86,15147.570313,3528.677002
2021-01-04,30223.89,1112.52002,12698.450195,27258.380859,14376.700195,3700.65,14827.469727,3502.958008
2020-12-31,30606.48,1103.540039,12888.280273,,14524.799805,3756.07,14470.679688,3473.069092
2020-12-30,30409.56,1112.439941,12870.0,27444.169922,14477.480469,3732.04,14201.570313,3414.452881
2020-12-29,30335.67,1113.819946,12850.219727,27568.150391,14397.919922,3727.04,13970.209961,3379.035889
2020-12-28,30403.97,1107.849976,12899.419922,26854.029297,14405.769531,3735.36,14044.099609,3397.284912
2020-12-24,30199.87,1100.23999,12804.730469,26668.349609,14382.5,3703.06,13915.570313,3363.113037
2020-12-23,30129.83,1099.819946,12771.110352,26524.789063,14398.620117,3690.01,14015.019531,3382.320068
2020-12-22,30015.51,1088.810059,12807.919922,26436.390625,14321.339844,3687.26,13882.299805,3356.781982
2020-12-21,30216.45,1075.849976,12742.519531,26714.419922,14378.849609,3694.92,14134.849609,3420.569092
2020-12-18,30179.05,1100.609985,12755.639648,26763.390625,14467.820313,3709.41,13854.120117,3394.899902
2020-12-17,30303.37,1104.160034,12764.75,26806.669922,14516.730469,3722.48,13889.870117,3404.873047
2020-12-16,30154.54,1102.300049,12658.19043,26757.400391,14408.94043,3701.17,13751.089844,3366.98291
2020-12-15,30199.31,1098.209961,12595.05957,26687.839844,14402.320313,3694.62,13763.30957,3367.22998
2020-12-14,29861.55,1096.26001,12440.040039,26732.439453,14214.929688,3647.49,13692.129883,3369.120117
2020-12-11,30046.37,1094.310059,12377.870117,26652.519531,14355.290039,3663.46,13555.139648,3347.190918
2020-12-10,29999.26,1100.969971,12405.80957,26756.240234,14394.339844,3668.1,13731.339844,3373.275879
2020-12-09,30068.81,1102.22998,12338.950195,26817.939453,14374.080078,3672.82,13716.530273,3371.964111
2020-12-08,30173.88,1102.619995,12582.769531,26467.080078,14402.169922,3702.25,13973.889648,3410.179932
2020-12-07,30069.79,1104.380005,12519.950195,26547.439453,14354.969727,3691.96,13973.480469,3416.604004
2020-12-04,30218.26,1108.599976,12464.230469,26751.240234,14417.330078,3699.12,14026.660156,3444.581055
2020-12-03,29969.52,1101.0,12377.179688,26809.369141,14217.179688,3666.72,13970.679688,3442.135986
2020-12-02,29883.79,1099.76001,12349.370117,26800.980469,14188.240234,3669.01,13961.580078,3449.381104
2020-12-01,29823.92,1100.709961,12355.110352,26787.539063,14146.639648,3662.45,13930.370117,3451.939941
2020-11-30,29638.64,1088.72998,12198.740234,26433.619141,14006.459961,3621.63,13670.110352,3391.76001
2020-11-27,29910.37,1103.079956,12205.849609,26644.710938,14198.5,3638.35,13690.879883,3408.306885
2020-11-25,29872.47,1094.780029,12094.400391,26296.859375,14191.580078,3629.65,13656.089844,3362.326904
2020-11-24,30046.24,1093.439941,12036.790039,26165.589844,14249.5,3635.41,13902.540039,3402.822998
2020-11-23,29591.27,1083.040039,11880.629883,,13998.240234,3577.59,13955.280273,3414.48999
2020-11-20,29263.48,1083.869995,11854.969727,25527.369141,13827.0,3557.54,13852.419922,3377.72998
2020-11-19,29483.23,1077.550049,11904.709961,25634.339844,13863.230469,3581.87,13777.450195,3363.087891
2020-11-18,29438.42,1085.119995,11801.599609,25728.140625,13808.650391,3567.79,13658.200195,3347.302979
2020-11-17,29783.35,1080.97998,11899.339844,26014.619141,13949.099609,3609.53,13732.519531,3339.899902
2020-11-16,29950.44,1082.130005,11924.129883,25906.929688,13982.19043,3626.91,13850.830078,3346.968994
2020-11-13,29479.81,1068.170044,11829.290039,25385.869141,13761.320313,3585.15,13754.549805,3310.10498
2020-11-12,29080.17,1068.079956,11709.589844,25520.880859,13551.469727,3537.01,13792.070313,3338.679932
2020-11-11,29397.63,1077.0,11786.429688,25349.599609,13724.780273,3572.66,13720.169922,3342.202881
2020-11-10,29420.92,1069.079956,11553.860352,24905.589844,13707.990234,3545.53,13993.339844,3360.148926
2020-11-09,29157.97,1060.140015,11713.780273,24839.839844,13611.650391,3550.5,14141.150391,3373.72998
2020-11-06,28323.4,1001.380005,11895.230469,24325.230469,13218.669922,3509.44,13838.419922,3312.158936
2020-11-05,28390.18,1003.140015,11890.929688,24105.279297,13199.120117,3510.45,13894.259766,3320.133057
2020-11-04,27847.66,989.630005,11590.780273,23695.230469,12978.950195,3443.44,13659.5,3277.439941
2020-11-03,27480.03,966.72998,11160.570313,,12877.450195,3369.16,13580.040039,3271.073975
2020-11-02,26925.05,947.609985,10957.610352,23295.480469,12662.169922,3310.24,13420.959961,3225.120117
2020-10-30,26501.6,930.909973,10911.589844,22977.130859,12429.330078,3269.96,13236.599609,3224.532959
2020-10-29,26659.11,927.950012,11185.589844,23331.939453,12502.290039,3310.11,13519.660156,3272.72998
2020-10-28,26519.95,926.450012,11004.870117,23418.509766,12415.419922,3271.03,13388.099609,3269.23999
2020-10-27,27463.19,954.159973,11431.349609,23485.800781,12817.870117,3390.68,13269.650391,3254.315918
2020-10-26,27685.38,964.159973,11358.94043,23494.339844,12936.389648,3400.97,13191.25,3251.118896
2020-10-23,28335.57,979.969971,11548.280273,23516.589844,13199.860352,3465.39,13128.459961,3277.99707
2020-10-22,28363.66,972.549988,11506.009766,23474.269531,13145.919922,3453.49,13396.179688,3312.5
2020-10-21,28210.82,974.47998,11484.69043,23639.460938,13040.129883,3435.56,13467.910156,3325.02002
2020-10-20,28308.79,989.440002,11516.490234,23567.039063,13092.160156,3443.12,13603.879883,3328.100098
2020-10-19,28195.42,989.210022,11478.879883,23671.130859,13018.509766,3426.92,13421.19043,3312.669922
2020-10-16,28606.31,991.049988,11671.55957,23410.630859,13169.320313,3483.81,13532.730469,3336.35791
2020-10-15,28494.2,973.940002,11713.870117,23507.230469,13137.25,3483.34,13624.889648,3332.183105
2020-10-14,28514.0,995.890015,11768.730469,23626.730469,13143.160156,3488.67,13691.040039,3340.778076
2020-10-13,28679.81,996.809998,11863.900391,23601.779297,13211.950195,3511.93,13798.580078,3359.75
2020-10-12,28837.52,1001.690002,11876.259766,23558.689453,13324.870117,3534.22,13708.070313,3358.465088
2020-10-09,28586.9,993.52002,11579.94043,23619.689453,13252.620117,3477.14,13289.259766,3272.075928
2020-10-08,28425.51,984.799988,11420.980469,23647.070313,13190.580078,3446.83,,
2020-10-07,28303.46,978.059998,11364.599609,23422.820313,13042.330078,3419.44,,
2020-10-06,27772.76,979.080017,11154.599609,23433.730469,12837.879883,3360.97,,
2020-10-05,28148.64,975.25,11332.490234,23312.140625,12949.650391,3408.6,,
2020-10-02,27682.81,965.359985,11075.019531,23029.900391,12749.790039,3348.42,,
2020-10-01,27816.9,964.0,11326.509766,,12726.839844,3380.8,,
2020-09-30,27781.7,958.97998,11167.509766,23185.119141,12701.889648,3363.0,12907.450195,3218.052002
2020-09-29,27452.66,962.190002,11085.25,23539.099609,12602.639648,3335.47,12900.700195,3224.358887
2020-09-28,27584.06,965.710022,11117.530273,23511.619141,12677.540039,3351.6,12760.929688,3217.534912
2020-09-25,27173.96,944.549988,10913.55957,23204.619141,12485.379883,3298.46,12814.169922,3219.417969
2020-09-24,26815.44,948.109985,10672.269531,23087.820313,12365.540039,3246.59,12816.610352,3223.176025
2020-09-23,26763.13,957.01001,10632.990234,23346.490234,12359.160156,3236.92,13110.070313,3279.710938
2020-09-22,27288.18,949.98999,10963.639648,,12602.540039,3315.57,13023.429688,3274.302002
2020-09-21,27147.7,949.48999,10778.799805,,12833.570313,3281.06,13149.5,3316.935059
2020-09-18,27657.42,982.77002,10793.280273,23360.300781,12833.570313,3319.47,13245.089844,3338.090088
2020-09-17,27901.98,992.059998,10910.280273,23319.369141,12948.450195,3357.01,13015.19043,3270.435059
2020-09-16,28032.38,998.919983,11050.469727,23475.529297,12997.860352,3385.49,13011.280273,3283.924072
2020-09-15,27995.6,995.969971,11190.320313,23454.890625,12967.179688,3401.2,13143.459961,3295.679932
2020-09-14,27993.33,991.25,11056.650391,23559.300781,12932.69043,3383.54,13021.990234,3278.813965
2020-09-11,27665.64,988.059998,10853.549805,23406.490234,12773.040039,3340.97,12942.950195,3260.345947
2020-09-10,27534.58,986.469971,10919.589844,23235.470703,12706.69043,3339.19,12742.849609,3234.822998
2020-09-09,27940.47,988.890015,11141.55957,23032.539063,12885.799805,3398.96,12861.75,3254.62793
2020-09-08,27500.89,973.469971,10847.69043,23274.130859,12688.070313,3331.84,13293.330078,3316.416992
2020-09-04,28133.31,974.02002,11313.129883,23205.429688,12966.139648,3426.96,13656.660156,3355.366943
2020-09-03,28292.73,986.76001,11458.099609,23465.529297,12966.139648,3455.06,13772.370117,3384.980957
2020-09-02,29100.5,997.419983,12056.44043,23247.150391,13276.740234,3580.84,13887.429688,3404.802002
2020-09-01,28645.66,981.280029,11939.669922,23138.070313,13113.740234,3526.65,13849.660156,3410.606934
2020-08-31,28430.05,979.969971,11775.459961,23139.759766,13045.599609,3500.31,13758.230469,3395.677979
2020-08-28,28653.87,991.539978,11695.629883,22882.650391,13170.959961,3508.01,13851.320313,3403.806885
2020-08-27,28492.27,996.840027,11625.339844,23208.859375,13068.80957,3484.55,13535.089844,3350.110107
2020-08-26,28331.92,1003.440002,11665.05957,23290.859375,13042.540039,3478.73,13428.400391,3329.739014
2020-08-25,28248.44,992.369995,11466.469727,23296.769531,13001.990234,3443.62,13669.410156,3373.577881
2020-08-24,28308.46,992.27002,11379.719727,22985.509766,12972.879883,3431.28,13666.69043,3385.637939
2020-08-21,27930.33,971.820007,11311.799805,22920.300781,12809.070313,3397.16,13478.0,3380.683105
2020-08-20,27739.73,972.5,11264.950195,22880.619141,12812.860352,3385.51,13320.919922,3363.898926
2020-08-19,27692.88,985.669983,11146.459961,23110.609375,12859.879883,3374.85,13480.849609,3408.128906
2020-08-18,27778.07,980.25,11210.839844,23051.080078,12910.330078,3389.78,13768.169922,3451.089111
2020-08-17,27844.91,986.210022,11129.730469,23096.75,12936.110352,3381.99,13742.230469,3438.801025
2020-08-14,27931.02,984.469971,11019.299805,23289.359375,12902.5,3372.85,13489.009766,3360.099121
2020-08-13,27896.72,999.289978,11042.5,23249.609375,12919.150391,3373.43,13291.320313,3320.726074
2020-08-12,27976.84,1005.710022,11012.240234,22843.960938,12974.830078,3380.35,13308.519531,3319.266113
2020-08-11,27686.91,993.700012,10782.820313,22750.240234,12849.429688,3333.69,13466.269531,3340.290039
2020-08-10,27791.44,973.109985,10968.360352,,12844.019531,3360.47,13657.30957,3379.251953
2020-08-07,27433.48,972.950012,11010.980469,22329.939453,12765.839844,3351.28,13648.5,3354.034912
2020-08-06,27386.98,972.820007,11108.070313,22418.150391,12729.169922,3349.16,13863.129883,3386.459961
