Date,EUR,NIKKEI,S&P,SSE,Average,S&P Adjusted,EUR Adjusted,NIKKEI Adjusted,SSE Adjusted
1932-08-25,,,0.7290443869760544,,43.742663218563266,43.742663218563266,0.0,0.0,0.0
1932-08-24,,,0.7352227292385635,,44.11336375431381,44.11336375431381,0.0,0.0,0.0
1932-08-23,,,0.7193355634206833,,43.160133805240996,43.160133805240996,0.0,0.0,0.0
1932-08-22,,,0.6857959911384919,,41.147759468309516,41.147759468309516,0.0,0.0,0.0
1932-08-19,,,0.6646131033813184,,39.8767862028791,39.8767862028791,0.0,0.0,0.0
1932-08-18,,,0.6707914456438273,,40.24748673862964,40.24748673862964,0.0,0.0,0.0
1932-08-17,,,0.6628478627348874,,39.77087176409324,39.77087176409324,0.0,0.0,0.0
1932-08-16,,,0.6778524082295518,,40.67114449377311,40.67114449377311,0.0,0.0,0.0
1932-08-15,,,0.6566695204723784,,39.4001712283427,39.4001712283427,0.0,0.0,0.0
1932-08-12,,,0.6178342262508937,,37.07005357505362,37.07005357505362,0.0,0.0,0.0
1932-08-11,,,0.671674065967043,,40.30044395802258,40.30044395802258,0.0,0.0,0.0
1932-08-10,,,0.6752045472599053,,40.51227283559432,40.51227283559432,0.0,0.0,0.0
1932-08-09,,,0.6522564188563005,,39.13538513137803,39.13538513137803,0.0,0.0,0.0
1932-08-08,,,0.6557869001491629,,39.34721400894977,39.34721400894977,0.0,0.0,0.0
1932-08-05,,,0.6001818197865824,,36.01090918719494,36.01090918719494,0.0,0.0,0.0
1932-08-04,,,0.5754684507365466,,34.528107044192794,34.528107044192794,0.0,0.0,0.0
1932-08-03,,,0.5639943865347443,,33.83966319208466,33.83966319208466,0.0,0.0,0.0
1932-08-02,,,0.5180981297275351,,31.085887783652105,31.085887783652105,0.0,0.0,0.0
1932-08-01,,,0.5392810174847086,,32.35686104908252,32.35686104908252,0.0,0.0,0.0
1932-07-29,,,0.5322200548989842,,31.93320329393905,31.93320329393905,0.0,0.0,0.0
1932-07-28,,,0.516332889081104,,30.979973344866238,30.979973344866238,0.0,0.0,0.0
1932-07-27,,,0.5004457232632239,,30.026743395793435,30.026743395793435,0.0,0.0,0.0
1932-07-26,,,0.4766149745364036,,28.59689847218422,28.59689847218422,0.0,0.0,0.0
1932-07-25,,,0.4836759371221282,,29.020556227327692,29.020556227327692,0.0,0.0,0.0
1932-07-22,,,0.4589625680720924,,27.537754084325545,27.537754084325545,0.0,0.0,0.0
1932-07-21,,,0.4457232632238589,,26.743395793431535,26.743395793431535,0.0,0.0,0.0
1932-07-20,,,0.4351318193452722,,26.107909160716332,26.107909160716332,0.0,0.0,0.0
1932-07-19,,,0.4218925144970388,,25.31355086982233,25.31355086982233,0.0,0.0,0.0
1932-07-18,,,0.4236577551434699,,25.419465308608196,25.419465308608196,0.0,0.0,0.0
1932-07-15,,,0.4351318193452722,,26.107909160716332,26.107909160716332,0.0,0.0,0.0
1932-07-14,,,0.4227751348202544,,25.366508089215266,25.366508089215266,0.0,0.0,0.0
1932-07-13,,,0.4254229957899011,,25.525379747394066,25.525379747394066,0.0,0.0,0.0
1932-07-12,,,0.4060053486791586,,24.360320920749515,24.360320920749515,0.0,0.0,0.0
1932-07-11,,,0.4060053486791586,,24.360320920749515,24.360320920749515,0.0,0.0,0.0
1932-07-08,,,0.389235562538063,,23.35413375228378,23.35413375228378,0.0,0.0,0.0
1932-07-07,,,0.3927660438309253,,23.565962629855516,23.565962629855516,0.0,0.0,0.0
1932-07-06,,,0.4060053486791586,,24.360320920749515,24.360320920749515,0.0,0.0,0.0
1932-07-05,,,0.397179145447003,,23.83074872682018,23.83074872682018,0.0,0.0,0.0
1932-07-01,,,0.4060053486791586,,24.360320920749515,24.360320920749515,0.0,0.0,0.0
1932-06-30,,,0.3910008031844941,,23.460048191069646,23.460048191069646,0.0,0.0,0.0
1932-06-29,,,0.3980617657702185,,23.883705946213112,23.883705946213112,0.0,0.0,0.0
1932-06-28,,,0.3918834235077097,,23.513005410462583,23.513005410462583,0.0,0.0,0.0
1932-06-27,,,0.3918834235077097,,23.513005410462583,23.513005410462583,0.0,0.0,0.0
1932-06-24,,,0.4060053486791586,,24.360320920749515,24.360320920749515,0.0,0.0,0.0
1932-06-23,,,0.4236577551434699,,25.419465308608196,25.419465308608196,0.0,0.0,0.0
1932-06-22,,,0.4210098941738232,,25.260593650429392,25.260593650429392,0.0,0.0,0.0
1932-06-21,,,0.4210098941738232,,25.260593650429392,25.260593650429392,0.0,0.0,0.0
1932-06-20,,,0.4316013380524099,,25.896080283144595,25.896080283144595,0.0,0.0,0.0
1932-06-17,,,0.4263056161131166,,25.578336966787,25.578336966787,0.0,0.0,0.0
1932-06-16,,,0.4519016054863679,,27.114096329182072,27.114096329182072,0.0,0.0,0.0
1932-06-15,,,0.4519016054863679,,27.114096329182072,27.114096329182072,0.0,0.0,0.0
1932-06-14,,,0.4360144396684878,,26.16086638010927,26.16086638010927,0.0,0.0,0.0
1932-06-13,,,0.4254229957899011,,25.525379747394066,25.525379747394066,0.0,0.0,0.0
1932-06-10,,,0.4342491990220566,,26.054951941323395,26.054951941323395,0.0,0.0,0.0
1932-06-09,,,0.403357487709512,,24.201449262570723,24.201449262570723,0.0,0.0,0.0
1932-06-08,,,0.403357487709512,,24.201449262570723,24.201449262570723,0.0,0.0,0.0
1932-06-07,,,0.4280708567595477,,25.684251405572862,25.684251405572862,0.0,0.0,0.0
1932-06-06,,,0.4474885038702901,,26.849310232217405,26.849310232217405,0.0,0.0,0.0
1932-06-03,,,0.4316013380524099,,25.896080283144595,25.896080283144595,0.0,0.0,0.0
1932-06-02,,,0.4095358299720209,,24.572149798321256,24.572149798321256,0.0,0.0,0.0
1932-06-01,,,0.3883529422148474,,23.301176532890842,23.301176532890842,0.0,0.0,0.0
1932-05-31,,,0.3945312844773564,,23.671877068641386,23.671877068641386,0.0,0.0,0.0
1932-05-27,,,0.4263056161131166,,25.578336966787,25.578336966787,0.0,0.0,0.0
1932-05-26,,,0.4510189851631523,,27.06113910978914,27.06113910978914,0.0,0.0,0.0
1932-05-25,,,0.4439580225774279,,26.637481354645672,26.637481354645672,0.0,0.0,0.0
1932-05-24,,,0.4598451883953079,,27.590711303718475,27.590711303718475,0.0,0.0,0.0
1932-05-23,,,0.4792628355060503,,28.755770130363018,28.755770130363018,0.0,0.0,0.0
1932-05-20,,,0.4836759371221282,,29.020556227327692,29.020556227327692,0.0,0.0,0.0
1932-05-19,,,0.4836759371221282,,29.020556227327692,29.020556227327692,0.0,0.0,0.0
1932-05-18,,,0.4810280761524814,,28.861684569148885,28.861684569148885,0.0,0.0,0.0
1932-05-17,,,0.4933847606774993,,29.603085640649958,29.603085640649958,0.0,0.0,0.0
1932-05-16,,,0.4951500013239305,,29.70900007943583,29.70900007943583,0.0,0.0,0.0
1932-05-13,,,0.4942673810007149,,29.65604286004289,29.65604286004289,0.0,0.0,0.0
1932-05-12,,,0.5119197874650262,,30.71518724790157,30.71518724790157,0.0,0.0,0.0
1932-05-11,,,0.5295721939293374,,31.774331635760245,31.774331635760245,0.0,0.0,0.0
1932-05-10,,,0.5304548142525529,,31.827288855153174,31.827288855153174,0.0,0.0,0.0
1932-05-09,,,0.5260417126364751,,31.562502758188508,31.562502758188508,0.0,0.0,0.0
1932-05-06,,,0.5375157768382774,,32.250946610296644,32.250946610296644,0.0,0.0,0.0
1932-05-05,,,0.5013283435864393,,30.079700615186358,30.079700615186358,0.0,0.0,0.0
1932-05-04,,,0.5066240655257328,,30.397443931543968,30.397443931543968,0.0,0.0,0.0
1932-05-03,,,0.4995631029400083,,29.973786176400495,29.973786176400495,0.0,0.0,0.0
1932-05-02,,,0.5066240655257328,,30.397443931543968,30.397443931543968,0.0,0.0,0.0
1932-04-29,,,0.5145676484346728,,30.87405890608037,30.87405890608037,0.0,0.0,0.0
1932-04-28,,,0.5322200548989842,,31.93320329393905,31.93320329393905,0.0,0.0,0.0
1932-04-27,,,0.5534029426561575,,33.20417655936945,33.20417655936945,0.0,0.0,0.0
1932-04-26,,,0.5401636378079242,,32.409818268475455,32.409818268475455,0.0,0.0,0.0
1932-04-25,,,0.5322200548989842,,31.93320329393905,31.93320329393905,0.0,0.0,0.0
1932-04-22,,,0.5260417126364751,,31.562502758188508,31.562502758188508,0.0,0.0,0.0
1932-04-21,,,0.5507550816865109,,33.045304901190654,33.045304901190654,0.0,0.0,0.0
1932-04-20,,,0.5322200548989842,,31.93320329393905,31.93320329393905,0.0,0.0,0.0
1932-04-19,,,0.5322200548989842,,31.93320329393905,31.93320329393905,0.0,0.0,0.0
1932-04-18,,,0.5401636378079242,,32.409818268475455,32.409818268475455,0.0,0.0,0.0
1932-04-15,,,0.5666422475043911,,33.99853485026347,33.99853485026347,0.0,0.0,0.0
1932-04-14,,,0.5516377020097264,,33.098262120583584,33.098262120583584,0.0,0.0,0.0
1932-04-13,,,0.5278069532829064,,31.66841719697438,31.66841719697438,0.0,0.0,0.0
1932-04-12,,,0.5348679158686307,,32.09207495211784,32.09207495211784,0.0,0.0,0.0
1932-04-11,,,0.5357505361918463,,32.14503217151078,32.14503217151078,0.0,0.0,0.0
1932-04-08,,,0.552520322332942,,33.15121933997652,33.15121933997652,0.0,0.0,0.0
1932-04-07,,,0.5701727287972533,,34.2103637278352,34.2103637278352,0.0,0.0,0.0
1932-04-06,,,0.5763510710597622,,34.58106426358574,34.58106426358574,0.0,0.0,0.0
1932-04-05,,,0.5940034775240735,,35.64020865144441,35.64020865144441,0.0,0.0,0.0
1932-04-04,,,0.623129948190187,,37.38779689141122,37.38779689141122,0.0,0.0,0.0
1932-04-01,,,0.6337213920687738,,38.02328352412643,38.02328352412643,0.0,0.0,0.0
1932-03-31,,,0.6451954562705761,,38.71172737623456,38.71172737623456,0.0,0.0,0.0
1932-03-30,,,0.6831481301688453,,40.98888781013072,40.98888781013072,0.0,0.0,0.0
1932-03-29,,,0.6690262049973963,,40.14157229984378,40.14157229984378,0.0,0.0,0.0
1932-03-28,,,0.6699088253206118,,40.19452951923671,40.19452951923671,0.0,0.0,0.0
1932-03-24,,,0.693739574047432,,41.62437444284592,41.62437444284592,0.0,0.0,0.0
1932-03-23,,,0.7008005366331566,,42.04803219798939,42.04803219798939,0.0,0.0,0.0
1932-03-22,,,0.7105093601885277,,42.63056161131166,42.63056161131166,0.0,0.0,0.0
1932-03-21,,,0.7113919805117432,,42.68351883070459,42.68351883070459,0.0,0.0,0.0
1932-03-18,,,0.707861499218881,,42.47168995313286,42.47168995313286,0.0,0.0,0.0
1932-03-17,,,0.7308096276224856,,43.84857765734913,43.84857765734913,0.0,0.0,0.0
1932-03-16,,,0.715805082127821,,42.94830492766926,42.94830492766926,0.0,0.0,0.0
1932-03-15,,,0.7334574885921323,,44.00744931552794,44.00744931552794,0.0,0.0,0.0
1932-03-14,,,0.7334574885921323,,44.00744931552794,44.00744931552794,0.0,0.0,0.0
1932-03-11,,,0.7519925153796592,,45.11955092277955,45.11955092277955,0.0,0.0,0.0
1932-03-10,,,0.770527542167186,,46.23165253003116,46.23165253003116,0.0,0.0,0.0
1932-03-09,,,0.7775885047529104,,46.65531028517462,46.65531028517462,0.0,0.0,0.0
1932-03-08,,,0.792593050247575,,47.5555830148545,47.5555830148545,0.0,0.0,0.0
1932-03-07,,,0.778471125076126,,46.70826750456756,46.70826750456756,0.0,0.0,0.0
1932-03-04,,,0.7696449218439704,,46.178695310638226,46.178695310638226,0.0,0.0,0.0
1932-03-03,,,0.7687623015207549,,46.12573809124529,46.12573809124529,0.0,0.0,0.0
1932-03-02,,,0.7687623015207549,,46.12573809124529,46.12573809124529,0.0,0.0,0.0
1932-03-01,,,0.7369879698849945,,44.21927819309967,44.21927819309967,0.0,0.0,0.0
1932-02-29,,,0.7316922479457011,,43.90153487674206,43.90153487674206,0.0,0.0,0.0
1932-02-26,,,0.736105349561779,,44.16632097370674,44.16632097370674,0.0,0.0,0.0
1932-02-25,,,0.7369879698849945,,44.21927819309967,44.21927819309967,0.0,0.0,0.0
1932-02-24,,,0.744048932470719,,44.64293594824314,44.64293594824314,0.0,0.0,0.0
1932-02-23,,,0.7255139056831923,,43.53083434099154,43.53083434099154,0.0,0.0,0.0
1932-02-19,,,0.7696449218439704,,46.178695310638226,46.178695310638226,0.0,0.0,0.0
1932-02-18,,,0.7687623015207549,,46.12573809124529,46.12573809124529,0.0,0.0,0.0
1932-02-17,,,0.7484620340867969,,44.90772204520781,44.90772204520781,0.0,0.0,0.0
1932-02-16,,,0.7802363657225572,,46.81418194335343,46.81418194335343,0.0,0.0,0.0
1932-02-15,,,0.750227274733228,,45.01363648399368,45.01363648399368,0.0,0.0,0.0
1932-02-11,,,0.7166877024510365,,43.00126214706219,43.00126214706219,0.0,0.0,0.0
1932-02-10,,,0.6619652424116718,,39.71791454470031,39.71791454470031,0.0,0.0,0.0
1932-02-09,,,0.6646131033813184,,39.8767862028791,39.8767862028791,0.0,0.0,0.0
1932-02-08,,,0.6725566862902586,,40.35340117741551,40.35340117741551,0.0,0.0,0.0
1932-02-05,,,0.6866786114617075,,41.20071668770245,41.20071668770245,0.0,0.0,0.0
1932-02-04,,,0.7096267398653121,,42.577604391918726,42.577604391918726,0.0,0.0,0.0
1932-02-03,,,0.71403984148139,,42.842390488883396,42.842390488883396,0.0,0.0,0.0
1932-02-02,,,0.7105093601885277,,42.63056161131166,42.63056161131166,0.0,0.0,0.0
1932-02-01,,,0.7263965260064078,,43.58379156038447,43.58379156038447,0.0,0.0,0.0
1932-01-29,,,0.7008005366331566,,42.04803219798939,42.04803219798939,0.0,0.0,0.0
1932-01-28,,,0.7087441195420965,,42.52464717252579,42.52464717252579,0.0,0.0,0.0
1932-01-27,,,0.7193355634206833,,43.160133805240996,43.160133805240996,0.0,0.0,0.0
1932-01-26,,,0.7334574885921323,,44.00744931552794,44.00744931552794,0.0,0.0,0.0
1932-01-25,,,0.723748665036761,,43.424919902205666,43.424919902205666,0.0,0.0,0.0
1932-01-22,,,0.7246312853599768,,43.47787712159861,43.47787712159861,0.0,0.0,0.0
1932-01-21,,,0.7572882373189525,,45.437294239137145,45.437294239137145,0.0,0.0,0.0
1932-01-20,,,0.7617013389350303,,45.70208033610182,45.70208033610182,0.0,0.0,0.0
1932-01-19,,,0.7484620340867969,,44.90772204520781,44.90772204520781,0.0,0.0,0.0
1932-01-18,,,0.7511098950564435,,45.066593703386616,45.066593703386616,0.0,0.0,0.0
1932-01-15,,,0.7872973283082816,,47.2378396984969,47.2378396984969,0.0,0.0,0.0
1932-01-14,,,0.7855320876618506,,47.13192525971103,47.13192525971103,0.0,0.0,0.0
1932-01-13,,,0.7767058844296949,,46.60235306578169,46.60235306578169,0.0,0.0,0.0
1932-01-12,,,0.7405184511778569,,44.43110707067141,44.43110707067141,0.0,0.0,0.0
1932-01-11,,,0.7484620340867969,,44.90772204520781,44.90772204520781,0.0,0.0,0.0
1932-01-08,,,0.7564056169957369,,45.384337019744216,45.384337019744216,0.0,0.0,0.0
1932-01-07,,,0.7255139056831923,,43.53083434099154,43.53083434099154,0.0,0.0,0.0
1932-01-06,,,0.7131572211581744,,42.78943326949046,42.78943326949046,0.0,0.0,0.0
1932-01-05,,,0.6663783440277495,,39.98270064166497,39.98270064166497,0.0,0.0,0.0
1932-01-04,,,0.6672609643509652,,40.035657861057906,40.035657861057906,0.0,0.0,0.0
1931-12-31,,,0.7166877024510365,,55.18495308872981,55.18495308872981,0.0,0.0,0.0
1931-12-30,,,0.7149224618046055,,55.04902955895462,55.04902955895462,0.0,0.0,0.0
1931-12-29,,,0.7025657772795876,,54.097564850528244,54.097564850528244,0.0,0.0,0.0
1931-12-28,,,0.6849133708152764,,52.73832955277628,52.73832955277628,0.0,0.0,0.0
1931-12-24,,,0.7025657772795876,,54.097564850528244,54.097564850528244,0.0,0.0,0.0
1931-12-23,,,0.7016831569563721,,54.02960308564065,54.02960308564065,0.0,0.0,0.0
1931-12-22,,,0.7316922479457011,,56.34030309181898,56.34030309181898,0.0,0.0,0.0
1931-12-21,,,0.7193355634206833,,55.38883838339261,55.38883838339261,0.0,0.0,0.0
1931-12-18,,,0.7378705902082101,,56.81603544603218,56.81603544603218,0.0,0.0,0.0
1931-12-17,,,0.6813828895224141,,52.46648249322588,52.46648249322588,0.0,0.0,0.0
1931-12-16,,,0.6999179163099409,,53.893679555865454,53.893679555865454,0.0,0.0,0.0
1931-12-15,,,0.7166877024510365,,55.18495308872981,55.18495308872981,0.0,0.0,0.0
1931-12-14,,,0.7069788788956654,,54.43737367496623,54.43737367496623,0.0,0.0,0.0
1931-12-11,,,0.7334574885921323,,56.476226621594186,56.476226621594186,0.0,0.0,0.0
1931-12-10,,,0.7572882373189525,,58.31119427355934,58.31119427355934,0.0,0.0,0.0
1931-12-09,,,0.7749406437832637,,59.6704295713113,59.6704295713113,0.0,0.0,0.0
1931-12-08,,,0.7961235315404371,,61.30151192861366,61.30151192861366,0.0,0.0,0.0
1931-12-07,,,0.8199542802672574,,63.136479580578815,63.136479580578815,0.0,0.0,0.0
1931-12-04,,,0.7961235315404371,,61.30151192861366,61.30151192861366,0.0,0.0,0.0
1931-12-03,,,0.8137759380047486,,62.660747226365636,62.660747226365636,0.0,0.0,0.0
1931-12-02,,,0.798771392510084,,61.50539722327647,61.50539722327647,0.0,0.0,0.0
1931-12-01,,,0.8278978631761975,,63.748135464567206,63.748135464567206,0.0,0.0,0.0
1931-11-30,,,0.8384893070547843,,64.56367664321839,64.56367664321839,0.0,0.0,0.0
1931-11-27,,,0.8217195209136887,,63.272403110354034,63.272403110354034,0.0,0.0,0.0
1931-11-25,,,0.8411371680244308,,64.76756193788117,64.76756193788117,0.0,0.0,0.0
1931-11-24,,,0.87114625901376,,67.07826194405952,67.07826194405952,0.0,0.0,0.0
1931-11-23,,,0.8561417135190954,,65.92291194097035,65.92291194097035,0.0,0.0,0.0
1931-11-20,,,0.8693810183673288,,66.94233841428432,66.94233841428432,0.0,0.0,0.0
1931-11-19,,,0.8967422483870113,,69.04915312579988,69.04915312579988,0.0,0.0,0.0
1931-11-18,,,0.9011553500030892,,69.38896195023787,69.38896195023787,0.0,0.0,0.0
1931-11-17,,,0.935577542608496,,72.03947078085419,72.03947078085419,0.0,0.0,0.0
1931-11-16,,,0.9205729971138314,,70.88412077776502,70.88412077776502,0.0,0.0,0.0
1931-11-13,,,0.9461689864870828,,72.85501195950538,72.85501195950538,0.0,0.0,0.0
1931-11-12,,,0.9770606977996276,,75.23367373057133,75.23367373057133,0.0,0.0,0.0
1931-11-11,,,0.9805911790924896,,75.5055207901217,75.5055207901217,0.0,0.0,0.0
1931-11-10,,,0.9955957245871544,,76.66087079321089,76.66087079321089,0.0,0.0,0.0
1931-11-09,,,1.016778612344328,,78.29195315051327,78.29195315051327,0.0,0.0,0.0
1931-11-06,,,0.9805911790924896,,75.5055207901217,75.5055207901217,0.0,0.0,0.0
1931-11-05,,,0.9514647084263762,,73.26278254883097,73.26278254883097,0.0,0.0,0.0
1931-11-04,,,0.9549951897192386,,73.53462960838137,73.53462960838137,0.0,0.0,0.0
1931-11-02,,,0.9267513393763406,,71.35985313197823,71.35985313197823,0.0,0.0,0.0
1931-10-30,,,0.9205729971138314,,70.88412077776502,70.88412077776502,0.0,0.0,0.0
1931-10-29,,,0.8923291467709334,,68.70934430136188,68.70934430136188,0.0,0.0,0.0
1931-10-28,,,0.8887986654780713,,68.43749724181149,68.43749724181149,0.0,0.0,0.0
1931-10-27,,,0.9188077564674004,,70.74819724798984,70.74819724798984,0.0,0.0,0.0
1931-10-26,,,0.9391080239013584,,72.3113178404046,72.3113178404046,0.0,0.0,0.0
1931-10-23,,,0.9567604303656696,,73.67055313815656,73.67055313815656,0.0,0.0,0.0
1931-10-22,,,0.9267513393763406,,71.35985313197823,71.35985313197823,0.0,0.0,0.0
1931-10-21,,,0.9585256710121008,,73.80647666793176,73.80647666793176,0.0,0.0,0.0
1931-10-20,,,0.9673518742442564,,74.48609431680774,74.48609431680774,0.0,0.0,0.0
1931-10-19,,,0.9258687190531248,,71.29189136709061,71.29189136709061,0.0,0.0,0.0
1931-10-16,,,0.9143946548513228,,70.40838842355186,70.40838842355186,0.0,0.0,0.0
1931-10-15,,,0.8870334248316403,,68.3015737120363,68.3015737120363,0.0,0.0,0.0
1931-10-14,,,0.87114625901376,,67.07826194405952,67.07826194405952,0.0,0.0,0.0
1931-10-13,,,0.8914465264477179,,68.64138253647428,68.64138253647428,0.0,0.0,0.0
1931-10-09,,,0.9311644409924184,,71.69966195641621,71.69966195641621,0.0,0.0,0.0
1931-10-08,,,0.9373427832549271,,72.17539431062939,72.17539431062939,0.0,0.0,0.0
1931-10-07,,,0.8632026761048199,,66.46660606007113,66.46660606007113,0.0,0.0,0.0
1931-10-06,,,0.8746767403066223,,67.35010900360992,67.35010900360992,0.0,0.0,0.0
1931-10-05,,,0.778471125076126,,59.942276630861706,59.942276630861706,0.0,0.0,0.0
1931-10-02,,,0.8561417135190954,,65.92291194097035,65.92291194097035,0.0,0.0,0.0
1931-10-01,,,0.8411371680244308,,64.76756193788117,64.76756193788117,0.0,0.0,0.0
1931-09-30,,,0.857024333842311,,65.99087370585795,65.99087370585795,0.0,0.0,0.0
1931-09-29,,,0.8879160451548558,,68.3695354769239,68.3695354769239,0.0,0.0,0.0
1931-09-28,,,0.9267513393763406,,71.35985313197823,71.35985313197823,0.0,0.0,0.0
1931-09-25,,,0.963821392951394,,74.21424725725734,74.21424725725734,0.0,0.0,0.0
1931-09-24,,,0.9426385051942208,,72.583164899955,72.583164899955,0.0,0.0,0.0
1931-09-23,,,1.016778612344328,,78.29195315051327,78.29195315051327,0.0,0.0,0.0
1931-09-22,,,0.9532299490728072,,73.39870607860615,73.39870607860615,0.0,0.0,0.0
1931-09-21,,,0.9647040132746096,,74.28220902214494,74.28220902214494,0.0,0.0,0.0
1931-09-18,,,1.0114828904050346,,77.88418256118766,77.88418256118766,0.0,0.0,0.0
1931-09-17,,,1.0626748691515369,,81.82596492466834,81.82596492466834,0.0,0.0,0.0
1931-09-16,,,1.0432572220407947,,80.33080609714119,80.33080609714119,0.0,0.0,0.0
1931-09-15,,,1.0582617675354593,,81.48615610023036,81.48615610023036,0.0,0.0,0.0
1931-09-14,,,1.0679705910908304,,82.23373551399393,82.23373551399393,0.0,0.0,0.0
1931-09-11,,,1.1200451901605486,,86.24347964236225,86.24347964236225,0.0,0.0,0.0
1931-09-10,,,1.1138668478980396,,85.76774728814905,85.76774728814905,0.0,0.0,0.0
1931-09-09,,,1.1262235324230576,,86.71921199657544,86.71921199657544,0.0,0.0,0.0
1931-09-08,,,1.135932355978429,,87.46679141033903,87.46679141033903,0.0,0.0,0.0
1931-09-04,,,1.1730024095534823,,90.32118553561814,90.32118553561814,0.0,0.0,0.0
1931-09-03,,,1.1782981314927756,,90.72895612494372,90.72895612494372,0.0,0.0,0.0
1931-09-02,,,1.2056593615124582,,92.83577083645929,92.83577083645929,0.0,0.0,0.0
1931-09-01,,,1.2286074899160626,,94.60277672353682,94.60277672353682,0.0,0.0,0.0
1931-08-31,,,1.223311767976769,,94.19500613421123,94.19500613421123,0.0,0.0,0.0
1931-08-28,,,1.234785832178572,,95.07850907775006,95.07850907775006,0.0,0.0,0.0
1931-08-27,,,1.2224291476535538,,94.12704436932364,94.12704436932364,0.0,0.0,0.0
1931-08-26,,,1.2294901102392783,,94.67073848842443,94.67073848842443,0.0,0.0,0.0
1931-08-25,,,1.2091898428053205,,93.10761789600967,93.10761789600967,0.0,0.0,0.0
1931-08-24,,,1.2136029444213985,,93.44742672044768,93.44742672044768,0.0,0.0,0.0
1931-08-21,,,1.223311767976769,,94.19500613421123,94.19500613421123,0.0,0.0,0.0
1931-08-20,,,1.250672997996452,,96.3018208457268,96.3018208457268,0.0,0.0,0.0
1931-08-19,,,1.2480251370268052,,96.097935551064,96.097935551064,0.0,0.0,0.0
1931-08-18,,,1.244494655733943,,95.8260884915136,95.8260884915136,0.0,0.0,0.0
1931-08-17,,,1.2400815541178651,,95.48627966707562,95.48627966707562,0.0,0.0,0.0
1931-08-14,,,1.2612644418750385,,97.11736202437797,97.11736202437797,0.0,0.0,0.0
1931-08-13,,,1.2374336931482184,,95.28239437241281,95.28239437241281,0.0,0.0,0.0
1931-08-12,,,1.218016046037476,,93.78723554488566,93.78723554488566,0.0,0.0,0.0
1931-08-11,,,1.234785832178572,,95.07850907775006,95.07850907775006,0.0,0.0,0.0
1931-08-10,,,1.195950537957087,,92.0881914226957,92.0881914226957,0.0,0.0,0.0
1931-08-07,,,1.2012462598963805,,92.4959620120213,92.4959620120213,0.0,0.0,0.0
1931-08-06,,,1.195950537957087,,92.0881914226957,92.0881914226957,0.0,0.0,0.0
1931-08-05,,,1.203894120866027,,92.69984730668408,92.69984730668408,0.0,0.0,0.0
1931-08-04,,,1.2215465273303383,,94.05908260443604,94.05908260443604,0.0,0.0,0.0
1931-08-03,,,1.2294901102392783,,94.67073848842443,94.67073848842443,0.0,0.0,0.0
1931-07-31,,,1.211837703774967,,93.31150319067245,93.31150319067245,0.0,0.0,0.0
1931-07-30,,,1.218016046037476,,93.78723554488566,93.78723554488566,0.0,0.0,0.0
1931-07-29,,,1.2127203240981823,,93.37946495556004,93.37946495556004,0.0,0.0,0.0
1931-07-28,,,1.2515556183196674,,96.3697826106144,96.3697826106144,0.0,0.0,0.0
1931-07-27,,,1.238316313471434,,95.35035613730041,95.35035613730041,0.0,0.0,0.0
1931-07-24,,,1.2330205915321406,,94.94258554797483,94.94258554797483,0.0,0.0,0.0
1931-07-23,,,1.260381821551823,,97.04940025949037,97.04940025949037,0.0,0.0,0.0
1931-07-22,,,1.260381821551823,,97.04940025949037,97.04940025949037,0.0,0.0,0.0
1931-07-21,,,1.290390912541152,,99.36010026566869,99.36010026566869,0.0,0.0,0.0
1931-07-20,,,1.2762689873697033,,98.27271202746715,98.27271202746715,0.0,0.0,0.0
1931-07-17,,,1.2594992012286077,,96.9814384946028,96.9814384946028,0.0,0.0,0.0
1931-07-16,,,1.2480251370268052,,96.097935551064,96.097935551064,0.0,0.0,0.0
1931-07-15,,,1.218016046037476,,93.78723554488566,93.78723554488566,0.0,0.0,0.0
1931-07-14,,,1.2436120354107274,,95.75812672662602,95.75812672662602,0.0,0.0,0.0
1931-07-13,,,1.2559687199357452,,96.70959143505239,96.70959143505239,0.0,0.0,0.0
1931-07-10,,,1.291273532864368,,99.42806203055635,99.42806203055635,0.0,0.0,0.0
1931-07-09,,,1.2789168483393498,,98.47659732212993,98.47659732212993,0.0,0.0,0.0
1931-07-08,,,1.268325404460763,,97.66105614347876,97.66105614347876,0.0,0.0,0.0
1931-07-07,,,1.2806820889857808,,98.61252085190513,98.61252085190513,0.0,0.0,0.0
1931-07-06,,,1.332756688055499,,102.62226498027343,102.62226498027343,0.0,0.0,0.0
1931-07-03,,,1.346878613226948,,103.70965321847498,103.70965321847498,0.0,0.0,0.0
1931-07-02,,,1.3186347628840502,,101.53487674207187,101.53487674207187,0.0,0.0,0.0
1931-07-01,,,1.3301088270858523,,102.41837968561063,102.41837968561063,0.0,0.0,0.0
1931-06-30,,,1.308925939328679,,100.78729732830828,100.78729732830828,0.0,0.0,0.0
1931-06-29,,,1.3318740677322836,,102.55430321538583,102.55430321538583,0.0,0.0,0.0
1931-06-26,,,1.3548221961358882,,104.32130910246339,104.32130910246339,0.0,0.0,0.0
1931-06-25,,,1.323047864500128,,101.87468556650985,101.87468556650985,0.0,0.0,0.0
1931-06-24,,,1.3318740677322836,,102.55430321538583,102.55430321538583,0.0,0.0,0.0
1931-06-23,,,1.2718558857536253,,97.93290320302914,97.93290320302914,0.0,0.0,0.0
